shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
清真·伊名酱牛肉(广开四马路店),3.6,78,25,芥园道/复兴路,烧烤烤串
乐山串串香老火锅(红桥店),3.9,313,95,本溪路/丁字沽,串串香
津城串吧,3.6,12,50,芥园道/复兴路,烤串
味长官过桥米线黄焖鸡,3.7,115,12,本溪路/丁字沽,米线
宝盛元饺子馆(五十店),3.8,45,25,芥园道/复兴路,饺子
萃格蛋糕(龙禧园店),3.8,25,18,邵公庄/创意街,面包烘焙
百饺园(芥园道店),3.6,2,,芥园道/复兴路,饺子
北欧时光烘焙(清真),3.6,60,59,凯莱赛/西沽,面包烘焙
醉面·肉酱面是一绝(陆家嘴店),3.9,180,20,芥园道/复兴路,面馆
吉祥馄饨(凯莱赛店),3.8,59,19,本溪路/丁字沽,馄饨|抄手|扁食
沪上阿姨鲜果茶(洪湖里店),3.5,273,15,红桥区,茶饮果汁
