shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
王婆大虾(东丽新业广场店),4.3,82,73.0,东丽开发区,虾蟹火锅
刁馋一锅鲜·津门招牌菜(东丽万达店),4.3,149,74.0,东丽开发区,东北菜
好利家香河肉饼(金钟店),3.9,17,38.0,大毕庄,创意菜
卫记福强流河火锅鸡,3.9,49,,东丽区,火锅
小目标造虾行动,3.5,17,,东丽区,烤串
常记烤羊腿,3.6,20,,东丽区,烤羊腿
金王府羊蝎子火锅,3.7,28,,军粮城,羊蝎子火锅
小媳妇铁锅炖鱼(利津路店),3.8,227,76.0,区政府,东北菜
弄堂小笼包(空港SM店),4.3,196,68.0,空港/华明镇,上海本帮菜
锦州烧烤火锅城,3.5,1,,东丽区,炭火锅
鞑靼烤羊腿(驯海路店),3.8,6,,东丽开发区,烤羊腿
景湖餐厅咖啡厅,3.9,53,74.0,华侨城欢乐谷,特色菜
民和海鲜,3.7,4,,东丽区,海鲜
蒋记烧烤(四经路店),4.2,111,69.0,东丽开发区,烤串
大溪地烤肉坊,3.8,80,68.0,东丽区,融合烤肉
津彩家品中餐会馆·粤菜会所,3.5,6,,空港经济区,特色菜
白云酒店雲阁中餐厅,4.2,126,107.0,空港经济区,广州菜
小肥羊(利津路店),4.6,1893,89.0,区政府,牛羊肉火锅
顺达源羊蝎子火锅四季烧烤,3.7,5,,区政府,羊蝎子火锅
均霞小吃,4.5,201,41.0,程林,快餐简餐
今希缘(今顺二店),4.7,466,83.0,东丽区,韩国料理
小松火锅烧烤海鲜广场,3.8,58,76.0,东丽开发区,炭火锅
郭靖烤全羊(军粮城店),3.9,36,,军粮城,烧烤烤串
恰恰氿栎音乐餐厅,4.2,47,73.0,区政府,其他中餐
金巴蜀成都印象川菜馆,4.2,37,72.0,东丽开发区,烤鱼
锅友·火锅鸡双层牛蛙塔(空港SM城市广场店),4.1,211,90.0,空港/华明镇,炭火锅
蒙冠火锅居(金钟店),4.7,998,69.0,东丽区,火锅
仗義門延边精酿烤吧·纸包鱼·烤串,3.7,64,44.0,空港/华明镇,烤串
大脑袋烤肉店,4.5,103,75.0,东丽区,融合烤肉
餐烤消息,3.5,22,49.0,天山南路,老北京火锅
大伟老味羊肉串,3.6,22,64.0,程林,烤串
下乡去农家铁锅炖(缤纷购物广场店),4.7,1579,76.0,程林,天津菜
贤合庄卤味火锅(东丽万达店),4.5,304,107.0,东丽开发区,四川火锅
恩来顺(无瑕街店),3.4,18,,东丽区,炭火锅
鑫丰园,3.8,25,64.0,东丽开发区,烤鸭
韩朝本家烤肉,3.9,29,63.0,东丽区,韩式烤肉
董家湾重庆老火锅(登州路店),3.8,346,93.0,东丽区,重庆火锅
津门8号小酒馆,3.9,32,,王串场/民权门,天津菜
谭鸭血老火锅(空港SM店),4.5,726,114.0,空港/华明镇,四川火锅
29元自助骨头火锅,3.5,9,,东丽开发区,自助餐
碳烤鲽鱼头,4.4,194,77.0,东丽区,烧烤烤串
津门羊大爷·铜锅涮肉(华明镇店),4.0,122,87.0,空港/华明镇,老北京火锅
恩来顺(东丽南大桥店),4.1,109,80.0,程林,老北京火锅
涵枫格金源烤肉店,3.9,34,,区政府,韩式烤肉
一修寿司·烤肉(空港店),4.6,602,130.0,空港经济区,日本料理
龙隐门火锅(辉煌路店),3.8,117,79.0,东丽区,重庆火锅
成成清真韩国料理紫菜包饭·烤肉,3.7,72,69.0,东丽开发区,韩国料理
首版牛 碳火烤肉,4.5,194,61.0,区政府,韩式烤肉
聚点儿烤鱼,3.9,17,,东丽开发区,烤鱼
鸭百万北京烤鸭(东丽民和巷店),3.7,16,,东丽区,烤鸭
王婆大虾(东丽华明店),3.4,489,90.0,空港/华明镇,海鲜火锅
金辉菜馆,4.2,133,58.0,区政府,其他美食
大铜锅烧烤涮,3.8,30,,华侨城欢乐谷,烤串
超越火锅鸡(华明店),4.2,302,66.0,空港/华明镇,炭火锅
幺妹重庆火锅,4.0,59,93.0,空港经济区,重庆火锅
啃骨时代牛骨火锅·羊蝎子·羊汤,4.1,70,36.0,空港经济区,牛羊肉火锅
鼎御(川鲁家常菜),3.8,77,72.0,东丽开发区,鲁菜
金豫满堂大铜锅火锅鸡,3.5,2,,大毕庄,炭火锅
呷哺呷哺(金钟买易买店),4.4,285,61.0,大毕庄,小火锅
宜家餐厅(天津东丽商场店),4.6,6126,56.0,东丽开发区,快餐简餐
羊蝎子火锅,3.5,17,,东丽区,羊蝎子火锅
老川苏酒楼,3.8,33,84.0,东丽区,川菜馆
屯老三铁锅炖(和顺家园店),3.5,3,,东丽区,东北菜
酥侯糕点(军粮城店),3.9,99,33.0,军粮城,面包烘焙
芙蓉酒家(天山路店),3.8,427,64.0,程林,天津菜
隆盛斋涮羊肉,3.6,9,,东丽区,老北京火锅
假日酒店·海粤轩港式茶餐厅,3.8,17,98.0,东丽开发区,茶餐厅
烻吉烧烤,3.6,19,,东丽区,烤串
恩来顺(大毕庄店),3.6,66,69.0,东丽区,炭火锅
姥家鱼原味铁锅炖,3.7,57,55.0,空港经济区,东北菜
米村拌饭(天津东丽万达店),4.6,135,35.0,东丽开发区,韩国料理
马路边边串串香(复地广场店),4.6,922,89.0,空港经济区,串串香
名扬海鲜烧烤,3.7,28,45.0,东丽开发区,烤串
锦州烧烤(和顺家园店),3.7,20,57.0,东丽区,烤串
王婆大虾,3.7,29,,东丽区,虾蟹火锅
恩来顺(军粮城店),3.5,47,73.0,军粮城,老北京火锅
今牧烧烤,3.7,33,62.0,大毕庄,烤串
汉釜宫烤肉牛排(东丽湖店),3.9,89,70.0,华侨城欢乐谷,韩式烤肉
三宝家的串店,4.2,74,62.0,空港经济区,烤串
老白肘子馆,3.7,6,,东丽区,特色菜
金大勺东北菜,3.9,96,55.0,空港经济区,东北菜
有鱼有肉妈妈菜(崂山道店),4.4,346,59.0,程林,天津菜
郭靖烤全羊(太阳城店),4.1,123,131.0,卫国道,烤羊腿
成都印象川菜,3.8,16,50.0,空港/华明镇,川菜馆
津门龙虾·烧烤羊腿小海鲜,3.7,54,61.0,民航大学,烤羊腿
主烤官碳火烤肉,3.8,27,78.0,程林,韩式烤肉
辰宝旋转小火锅,3.8,10,,东丽区,小火锅
美厨娘铁锅炖鱼(钢管公司店),3.6,36,110.0,东丽区,东北菜
天丰元家常菜馆,3.6,16,,东丽区,东北菜
敏洪炭火海鲜烧烤(万新大厦店),3.8,31,,天山南路,烤串
赵傻子大饼羊杂,3.8,18,28.0,区政府,快餐简餐
九田家黑牛烤肉料理(SM滨海城市广场店),3.8,633,119.0,空港/华明镇,韩式烤肉
小火牛烤肉(丹东直营店),3.9,411,96.0,空港经济区,韩式烤肉
鼎盛锦州烧烤,3.4,3,,空港/华明镇,烤串
馍界传奇·肉夹馍·手工面(军粮城尚河城店),3.9,55,28.0,军粮城,快餐简餐
