shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
津门羊大爷·铜锅涮肉(双港店),3.8,81,92.0,领世郡,老北京火锅
桢炭烤肉(津南店),4.4,782,81.0,领世郡,融合烤肉
麦当劳(金水店),4.3,109,33.0,葛沽,西式快餐
比亚森自助烤肉(月坛商厦店),4.5,19181,62.0,咸水沽,自助餐
木火铁锅炖鱼村,3.8,140,71.0,小站,东北菜
学一家日式料理,4.0,7,,津南区,日本料理
吉祥春饼·烤鸭(天津新城吾悦店),4.6,791,69.0,咸水沽,烤鸭
龍湘阁湘菜,3.0,6,,咸水沽,湘菜
炉石六本目·烧鸟·専門店(津南店),4.2,233,124.0,津南区,日式烧烤/烤肉
上官家西北菜(津南永旺店),4.3,318,63.0,津南区,西北民间菜
来串门儿羊蝎子牛排牛尾锅,3.8,30,,领世郡,羊蝎子火锅
津祥牛牛排牛尾火锅,3.7,3,,小站,四川火锅
麦当劳(天津津港公路DT店),4.5,297,28.0,八里台,西式快餐
谷养元,3.6,58,27.0,咸水沽,家常菜
太二酸菜鱼(津南永旺店),4.3,425,86.0,津南区,酸菜鱼/水煮鱼
9292火辣牛肠,4.7,445,89.0,领世郡,韩国料理
姜姐流河火锅鸡,3.5,3,,北闸口镇,火锅
罗师傅私家厨房,3.6,12,,咸水沽,私房菜
过大年东北菜,3.8,51,54.0,八里台,东北菜
东北虎俄式烧烤,4.0,538,75.0,咸水沽,融合烤肉
九河民肴,3.5,54,69.0,咸水沽,特色菜
家家乐铁锅炖鱼,3.7,4,,八里台,东北菜
青县火锅鸡(八里台店),3.6,6,,八里台,炭火锅
巷子里地摊烤肉,4.3,519,74.0,咸水沽,融合烤肉
满口香脆皮烤肉(月坛商厦店),3.7,9,,月坛商厦,融合烤肉
寻味人间客,3.8,30,,咸水沽,东北菜
大津味火锅鸡(小站店),3.5,2,,小站,炭火锅
郭靖烤全羊(双港登瀛楼店),4.0,58,,领世郡,烤羊腿
呷哺呷哺(舜新广场店),4.6,644,65.0,小站,小火锅
九田烤肉料理(双港店),3.8,508,124.0,领世郡,烧烤烤串
好利家香河肉饼家常菜(津南店),3.9,64,46.0,双港,家常菜
天津百饺园(领世郡店),3.7,33,,富力桃园,包子
津门羊大爷·铜锅涮肉(绿水道店),4.6,860,94.0,小海地,老北京火锅
Helens海伦司(津南吾悦广场店),3.2,6,,咸水沽,西餐
Annies安妮的意大利餐厅,4.4,331,64.0,咸水沽,西餐
木村·鱻(吾悦广场店),4.0,41,60.0,咸水沽,日本料理
星光灿烂音乐火锅(咸水沽店),3.7,10,,咸水沽,火锅
传奇海鲜面,4.0,20,54.0,领世郡,面馆
辣小美川湘小炒,3.6,3,,月坛商厦,川菜馆
京味老城一锅羊蝎子火锅,3.8,19,,咸水沽,羊蝎子火锅
金刚山烤串店,4.1,15,,领世郡,烤串
遇见一锅鲜,3.5,4,,八里台,东北菜
恩来顺火锅(咸水沽直营店),4.5,346,53.0,咸水沽,火锅
麻屋手抓海鲜(咸水沽总店),4.0,197,78.0,咸水沽,海鲜
张记铁锅炖·985酒叭舞音乐餐吧,3.5,50,,津南区,创意菜
津祥牛牛排牛尾锅,4.0,39,,咸水沽,牛羊肉火锅
醉山城重庆老火锅(咸水沽店),4.5,2286,51.0,咸水沽,重庆火锅
尚渔味双拼烤鱼(新华城市广场店),4.6,211,86.0,咸水沽,烤鱼
谜遇韩式炭火烤肉(葛沽直营店),3.8,46,92.0,葛沽,韩国料理
原生态炭火煎牛肉(紫江路店),3.9,28,,咸水沽,韩式烤肉
董记正宗锦州烧烤,3.6,2,,小站,烤串
槐店王婆大虾(微山路店),3.9,565,81.0,领世郡,虾蟹火锅
福满楼饭庄,3.6,11,,津南区,天津菜
成都108·牛蛙火锅店(辛庄店),4.2,73,78.0,津南区,四川火锅
表姐秘制炭火烤肉(惠惠店),3.9,55,70.0,小站,韩式烤肉
米村拌饭(津南吾悦店),4.7,205,38.0,咸水沽,韩国料理
陈家屯火锅鸡(咸水沽形象店),3.4,117,77.0,咸水沽,炭火锅
光辉岁月主题烧烤·王婆大虾(建鑫城店),3.6,7,,八里台,烧烤烤串
三川日料(吾悦广场店),4.6,233,80.0,咸水沽,日本料理
贤合庄卤味火锅(津南吾悦广场店),4.5,884,101.0,咸水沽,四川火锅
马路边边串串香(辛庄店),3.9,474,83.0,津南区,串串香
渝香菜馆,3.6,35,,双港,川菜馆
鸿晟缘自助涮锅,3.5,1,,小站,自助餐
咱屯子铁锅炖,3.8,24,,咸水沽,东北菜
越鮨道顿堀居酒屋(吾悦广场店),4.6,356,92.0,咸水沽,日本料理
东北人专业烧烤,3.8,10,48.0,葛沽,烧烤烤串
啃吧自助酱骨头(八里台店),3.6,30,,八里台,自助餐
五爷拌面(津南华安里店),3.6,6,,小站,面馆
海哥火锅鸡,3.6,4,,八里台,炭火锅
周大厨,3.9,424,56.0,领世郡,湖北菜
盛兰居饭庄,3.8,170,116.0,咸水沽,特色菜
金地庄园烤肉(津南店),4.5,199,64.0,津南区,融合烤肉
犟霸牛排牛尾锅,3.9,8,,津南区,牛排
大浪炭火鲜牛肉酒场,4.3,238,77.0,小海地,韩式烤肉
巴依老爷新疆美食(津南吾悦广场店),4.3,368,72.0,咸水沽,新疆菜
小时候烧烤,3.7,3,,津南区,烤串
十里八香烧烤砂锅,3.5,1,,津南区,烤串
宁旺烧烤,3.9,29,63.0,葛沽,烧烤烤串
付记焖子烤鱼,4.4,75,50.0,津南区,烤鱼
威虎山烧烤吧(龙跃财富广场店),3.7,90,96.0,八里台,烧烤烤串
粉红爆·新疆炒米粉(海河教育园店),3.6,6,,津南大学城,新疆菜
九酒家园饭庄,3.7,13,50.0,葛沽,天津菜
金地禧宴酒楼,3.7,121,75.0,双港,海鲜火锅
汉堡王(首创店),4.3,125,30.0,领世郡,西式快餐
必胜客(舜新城市广场精选店),3.6,2,,小站,比萨
老诚一锅羊蝎子(津南店),3.4,18,,咸水沽,羊蝎子火锅
久场合大酒楼,3.4,2,,咸水沽,鲁菜
宏跃肥蛤串店,4.0,10,,津南区,烤串
桐树轩韩国料理(左岸3号店),4.1,50,79.0,咸水沽,韩国料理
汤家大院·东北灶台铁锅炖,3.8,147,86.0,咸水沽,东北菜
咱家铁锅炖活鱼,3.7,33,72.0,小站,东北菜
鞑靼烤羊腿小龙虾海鲜烧烤(渌水道总店),4.1,734,94.0,小海地,烤羊腿
玉祥城大铜锅,3.5,3,,富力桃园,炭火锅
哏都鲜生(吾悦广场店),3.9,12,,咸水沽,日本料理
这锅有戏未来火锅,3.1,23,,咸水沽,四川火锅
29元自助酱骨头火锅,3.4,9,,津南区,自助餐
鱼酷活鱼烤鱼(津南吾悦广场店),4.8,1227,98.0,咸水沽,烤鱼
768鸽子王(八里台店),3.6,1,,八里台,融合烤肉
巴渝十二段老火锅,4.5,83,91.0,领世郡,四川火锅
大亮酒店(紫江店),4.0,108,57.0,咸水沽,其他美食
清真聚福顺铁锅炖音乐串吧,3.6,2,,津南区,烤串
川越食空老四川家常菜,3.8,53,47.0,领世郡,川菜馆
Akalaka啊咔啦咔韩国料理(吾悦广场直营店),3.9,178,73.0,咸水沽,韩国料理
比格比萨自助(津南吾悦店),4.7,1467,68.0,咸水沽,自助餐
薯芋萱(辛庄店),3.6,1,,津南区,快餐简餐
大巴依烤串店,3.8,22,,双港,烤串
