shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
好利来(小海地店),4.7,688,84,小海地,面包烘焙
赵奶奶水饺锅贴·小酒馆(绍兴道店),4.5,147,31,围堤道沿线,饺子
弄堂小笼包(天津凯德店),4.5,909,59,挂甲寺,上海本帮菜
麦当劳(泗水道餐厅),4.5,451,25,小海地,西式快餐
祖父咖啡,4.6,138,15,下瓦房,咖啡厅
三桃园寿桃(越秀路店),4.7,1082,166,围堤道沿线,快餐简餐
阿亮螺蛳粉(河西学苑路店),4.6,77,23,小海地,小吃快餐
思丽珑SleepAlone烘焙馆,4.7,408,238,南开大学/八里台,面包烘焙
津乐园(大沽南路店),4.7,845,32,下瓦房,面包烘焙
哆么DOMO蛋糕甜品(梅江大岛店),4.7,123,124,梅江会展中心,甜品
津乐园(枫林路店),4.5,606,35,小海地,面包烘焙
麦当劳(南京路五店),4.6,552,30,小白楼,西式快餐
津乐园(紫金山店),4.5,917,63,宾水道/体院北,面包烘焙
星巴克臻选(天津友谊路新业广场店),4.7,897,34,新业广场,咖啡厅
康师傅私房牛肉面(日报大厦店),4.7,526,46,围堤道沿线,面馆
清真·品鑫斋蛋糕·点心铺(河西店),4.7,471,28,永安道沿线,面包烘焙
弄堂小笼包(万科广场人民公园店),4.7,797,56,永安道沿线,上海本帮菜
皖北王首霖手工板面·烧烤·夜宵(爱国道店),4.6,505,34,围堤道沿线,面馆
达美乐比萨(新业广场店),4.5,127,58,新业广场,比萨
喻记南派麻辣烫(国贸店),4.5,344,30,小白楼,麻辣烫
肥锅港式米线(凯德MALL店),4.5,238,32,挂甲寺,米线
土大力(阳光乐园店),4.5,2244,49,文化中心,韩国料理
香港肥锅米线(天津和悦汇店),4.5,208,32,尖山,米线
沙拉范·轻食暖餐(和悦汇店),4.7,278,31,尖山,西餐
嘉喜来比萨(罗马花园店),4.6,1961,69,永安道沿线,比萨
小河山纯绿豆饼店(南楼店),4.7,1069,14,围堤道沿线,面包烘焙
