shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
天津天宇京伦饭店,3.9,8,,静海县城/东城,天津菜
彤旺海鲜火锅(地纬路店),3.4,109,93.0,静海县城/东城,海鲜火锅
肴庄全牛酒馆火锅(静海店),3.3,15,,静海县城/东城,四川火锅
刘文祥麻辣烫,3.6,1,,静海县城/东城,麻辣烫
土大力(静海店),3.8,534,56.0,静海县城/东城,韩国料理
小四川家常菜,3.5,1,,静海县城/东城,家常菜
唯羊e族大锅羊汤(转盘店),3.7,3,,西城,快餐简餐
德克士(静海餐厅),3.9,272,30.0,静海县城/东城,西式快餐
猫妹妹,3.5,5,,静海县城/东城,炸鸡炸串
炉鱼印象,3.7,1658,75.0,西城,烤鱼
官燕苑·现炖燕窝,3.5,1,,西城,燕翅鲍
刘记独流白糕干,4.3,50,16.0,静海区其他,津味小吃
青泥浦新海味,3.4,5,,西城,海鲜
九格宫火锅,3.6,8,31.0,静海区其他,火锅
鸭百万·北京烤鸭(东城店),4.3,712,47.0,静海县城/东城,烤鸭
那嘎达东北菜馆,3.6,3,,静海县城/东城,东北菜
芙蓉街臭豆腐·老酒馆,3.5,1,,静海县城/东城,快餐简餐
老味坊羊汤,3.5,2,,静海县城/东城,快餐简餐
汉庭酒店天津静海静文路店(原十里长街店),3.5,2,,静海县城/东城,西餐
老东北铁锅炖(独流店),3.6,4,,静海区其他,东北菜
老渔翁铁锅炖大鱼,3.8,31,76.0,团泊湖/光合谷度假区,东北菜
安徽土菜馆,3.8,2,,静海县城/东城,徽菜
犇羴鱻饭店(静海店),3.5,2,,西城,东北菜
团泊大酒店,4.1,187,58.0,团泊湖/光合谷度假区,天津菜
菁香烤肉(大邱庄店),4.2,39,86.0,静海区/大邱庄,韩国料理
宝聚兴炝锅城,3.8,19,45.0,静海县城/东城,其他美食
团泊湖温泉酒店-渔餐厅,4.2,275,84.0,团泊湖/光合谷度假区,东北菜
转角海鲜烧烤,3.5,1,,西城,烤串
津海轩特色烤肉,3.5,5,,西城,融合烤肉
鹿岛·新和记,3.4,7,,静海县城/东城,融合烤肉
姥家铁锅焖面手擀面,4.0,42,30.0,静海县城/东城,面馆
好亦鲜三文鱼直营店,3.5,3,,静海县城/东城,其他美食
小V家秘制火锅鸡(东平道店),3.9,10,,静海县城/东城,炭火锅
棉三火锅鸡店,3.6,1,,静海县城/东城,火锅
刁家五香鸡,3.6,1,,团泊湖/光合谷度假区,其他美食
彤德莱火锅(静海店),4.2,916,132.0,静海县城/东城,火锅
九宣闸饭店,3.6,12,,静海区其他,其他中餐
东北小吃(联盟路店),3.6,1,,西城,东北菜
郝掌柜三汁焖锅(静海店),3.8,653,56.0,静海县城/东城,焖锅
辣海盗捞汁小海鲜,3.5,1,,静海县城/东城,其他美食
李记焖鱼,3.6,12,,静海区其他,焖锅
流河二宝火锅鸡,3.6,8,30.0,静海县城/东城,火锅
未甘,3.7,38,55.0,静海县城/东城,快餐简餐
傻子大饼羊杂,3.5,4,,静海县城/东城,快餐简餐
大立家友升羊蝎子(大邱庄店),4.0,12,,静海区/大邱庄,羊蝎子火锅
郭靖烤全羊(大邱庄店),3.9,39,121.0,静海区/大邱庄,融合烤肉
盛清缘饺子(静海店),3.7,295,65.0,静海县城/东城,饺子
水木鼎重庆火锅(大邱庄店),3.7,19,44.0,静海区/大邱庄,重庆火锅
老铁木火铁锅炖,3.5,2,,静海县城/东城,东北菜
爱辣屋咕噜鱼(静海店),3.7,55,,静海县城/东城,鱼火锅
