shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
鲸岚·烧肉夜食南市店,4.9,1838.0,139.0,南市,融合烤肉
老冯烤羊蝎子馆(黄河道店),4.7,1648.0,96.0,密云路,烧烤烤串
庖丁兄弟干式熟成牛排自助餐厅(仁恒伊势丹店),4.5,243.0,266.0,乐天/新世界,自助餐
玉玲珑(鲁能城店),4.7,2249.0,87.0,南开大学/八里台,上海本帮菜
津悦东方•正阳春天津烤鸭店(华苑迎水道店),4.5,2130.0,95.0,王顶堤/华苑,天津菜
波龍館·波士顿龙虾直供餐厅,4.2,111.0,209.0,凌奥,海鲜
喜来稀肉(天津第一号店),4.7,1433.0,110.0,白堤路/风荷园,韩式烤肉
二姐家三个拿手菜(西湖道店),4.5,802.0,63.0,白堤路/风荷园,家常菜
监烤师烤肉·齐齐哈尔烤肉(王顶堤店),4.5,214.0,64.0,王顶堤/华苑,融合烤肉
炉炉香饮食店(南市店),4.4,3966.0,15.0,南市,津味小吃
芊队长串串香火锅(南开三马路店),4.2,40.0,74.0,南开公园/中学,自助餐
郝奕博狮子头(芥园西道店),4.7,618.0,62.0,芥园道/复兴路,天津菜
含舍,4.6,463.0,71.0,时代奥城,天津菜
必点海鲜·鲅鱼水饺(华苑店),4.7,463.0,148.0,王顶堤/华苑,海鲜
Cloudyard庭云(仁恒伊势丹店),4.6,341.0,121.0,老城厢/鼓楼,西餐
利丰源烤羊腿(万德庄店),4.5,2055.0,123.0,海光寺/六里台,烤羊腿
槐店王婆大虾(长江道店),4.8,1870.0,77.0,长虹公园,虾蟹火锅
百姓家宴妈妈菜(芥园西道店),4.1,138.0,40.0,芥园道/复兴路,天津菜
哥凹糕(鞍山西道店),4.1,873.0,35.0,白堤路/风荷园,面包烘焙
津门羊大爷·铜锅涮肉(气象台路店),4.6,894.0,81.0,南开大学/八里台,老北京火锅
德善布车•韩国大排档牛肠烤肉店,4.4,503.0,109.0,时代奥城,韩式烤肉
泥锅涮肚(怀仁里总店),4.7,1013.0,68.0,天佑城/西南角,火锅
太俏港式打边炉·花胶鸡,4.6,785.0,107.0,水上/天塔,打边炉/港式火锅
三代烤肉(鲁能城店),4.9,132.0,110.0,水上/天塔,韩式烤肉
码头王梭边鱼锅(黄河道店),4.8,2020.0,86.0,天佑城/西南角,鱼火锅
山上下居酒屋(奥城店),4.9,5683.0,134.0,时代奥城,日本料理
芳竹园火锅(奥城店),4.7,648.0,64.0,时代奥城,四川火锅
易合亭·酒栈中式酒馆 天津菜,4.8,514.0,159.0,老城厢/鼓楼,天津菜
铁真老姑红焖羊肉·刨冰王(总店),4.7,2192.0,50.0,南市,牛羊肉火锅
岑楼·名厨,4.2,163.0,236.0,水上/天塔,粤菜馆
青年公社(水游城店),4.7,8697.0,83.0,老城厢/鼓楼,烤鸭
