shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
豫阳楼美食城,4.0,56,58.0,北仓,快餐简餐
家起锅贴,4.1,114,33.0,杨柳青,生煎/锅贴
老来传统涮肉,4.0,37,82.0,西横堤/瑞景新天地,老北京火锅
一品羊汤烧烤涮(北辰店),4.0,86,58.0,铁东路街,羊蝎子火锅
薯芋萱(北仓店),4.1,45,,北仓,津味小吃
龙腾麻小,4.0,10,,西横堤/瑞景新天地,小龙虾
芳鼎轩烧烤涮(北辰店),4.2,487,93.0,刘园,老北京火锅
槐店王婆大虾(刘园店),4.2,959,85.0,刘园,虾蟹火锅
尚品羊汤,4.4,130,20.0,天穆,快餐简餐
辣五味(天穆顺义道店),4.0,59,28.0,天穆,干锅/香锅
川麻婆泥锅涮肚(杨柳青店),3.7,68,75.0,杨柳青,重庆火锅
小渝府,3.8,56,71.0,小淀,重庆火锅
老味麻辣烫,4.0,60,32.0,西横堤/瑞景新天地,麻辣烫
失控猫·元気烧肉饭(天津北辰店),3.7,8,,北仓,日式简餐/快餐
董记火锅鸡,4.6,163,54.0,宜兴埠,火锅
范小野の日式烤肉丼饭,3.6,1,,西横堤/瑞景新天地,日式烧烤/烤肉
金聚友餐厅(柳霞路店),3.6,38,33.0,杨柳青,湘菜
春凯火锅鸡,3.7,8,,宜兴埠,炭火锅
王婆大虾(景瑞店),3.4,9,,北辰区,虾蟹火锅
大伙烤肉涮羊肉,3.6,2,,宜兴埠,老北京火锅
桃本家日式食堂,3.9,146,46.0,刘园,日本料理
邵先生私房烘焙,3.7,4,,铁东路街,面包烘焙
周记牛杂面板面(宜兴阜店),3.6,2,,宜兴埠,面馆
小虎烧烤,4.2,212,69.0,北辰区,烤串
冯老二海鲜小久馆烧烤私房菜,3.8,42,90.0,刘园,特色菜
彤德莱火锅(双街店),4.3,1232,83.0,双街,四川火锅
上辛源烤鸭(杨柳青店),4.6,783,26.0,杨柳青,烤鸭
胡同里韩国料理(宝华街店),4.2,90,52.0,杨柳青,韩国料理
田记王婆大虾(北辰店),3.2,211,79.0,刘园,火锅
祥春牛羊肉经营部,3.6,7,,天穆,小吃快餐
三椒猫·现捞现卤,3.9,60,23.0,双街,卤味鸭脖
福满囍烧烤,3.7,2,,北辰区,烤串
京鸭记•北京烤鸭(双街店),3.6,39,,双街,烤鸭
烤梨小生,3.5,1,,西横堤/瑞景新天地,烧烤烤串
我们的家,3.6,17,48.0,杨柳青,韩国料理
麦当劳(普济河东道得来速店),4.4,387,34.0,宜兴埠,西式快餐
鸭百万·北京烤鸭(姚江东路店),4.0,44,29.0,宜兴埠,烤鸭
赵奶奶水饺锅贴·小酒馆(佳园里店),4.3,126,40.0,西横堤/瑞景新天地,生煎/锅贴
王牌大虾(杨柳青店),3.9,253,75.0,杨柳青,火锅
津门大铜锅涮羊肉,3.9,21,67.0,刘园,老北京火锅
蜜雪冰城(信誉楼北辰店),3.6,118,6.0,北仓,茶饮果汁
津门大亮火锅鸡 烧烤 炭烤羊腿(北辰总店),3.7,19,,青光镇,火锅
川湘盛宴时尚餐厅,3.5,33,,北仓,湘菜
正宗杭州小笼包(淘宝街店),3.5,12,,北仓,包子
渝顺意重庆老火锅(天津总店),3.9,90,150.0,杨柳青,重庆火锅
霍记山东水煎包,3.6,1,,铁东路街,生煎/锅贴
松子佳日本料理,3.7,178,86.0,北仓,日本料理
大将炸串(杨柳青店),3.8,39,15.0,杨柳青,炸鸡炸串
小Cat生日蛋糕定制(瑞景店),3.5,1,,西横堤/瑞景新天地,面包烘焙
香村烤红薯,3.3,7,,铁东路街,烧烤烤串
景园粮居,3.6,13,,西横堤/瑞景新天地,小吃
甜啦啦(北辰集贤店),3.7,16,,北仓,茶饮果汁
串串香烧烤海鲜,3.7,44,58.0,双街,烤串
沪上阿姨鲜果茶(瑞景物美超市店),3.8,198,16.0,西横堤/瑞景新天地,茶饮果汁
恩来顺火锅(中学西路店),3.8,74,83.0,北仓,老北京火锅
锦州御烧烤(刘园店),3.8,340,79.0,刘园,烤串
签签向上串串香,3.5,4,,北辰区,串串香
甜啦啦(安悦园店),3.7,9,,宜兴埠,茶饮果汁
鹏林烧烤店,3.6,13,,宜兴埠,烤串
和番丼饭(北辰佳安里店),3.9,72,30.0,西横堤/瑞景新天地,日式简餐/快餐
紫燕百味鸡(集贤店),3.9,32,33.0,北仓,熟食熏酱
郭靖烤全羊(杨柳青店),3.9,51,97.0,杨柳青,烧烤烤串
蜜雪冰城(柳口路店),3.7,181,8.0,杨柳青,茶饮果汁
至嘉三品水饺,3.9,13,,北仓,饺子
绝味鸭脖(宜兴埠店),3.5,2,,宜兴埠,卤味鸭脖
青岛啤酒鲜啤吧,3.6,5,,双街,饮品店
牛子烤全羊总店,3.8,69,61.0,杨柳青,融合烤肉
锅巴土豆锅包肉,3.9,25,14.0,西横堤/瑞景新天地,炸鸡炸串
益满香纸上烤鱼(双街店),3.9,97,62.0,双街,烤鱼
佳园里清真炉饺,3.9,49,16.0,西横堤/瑞景新天地,其他美食
三毛海鲜烧烤,3.6,95,75.0,刘园,海鲜
桂发祥(辰昌路店),3.6,119,64.0,西横堤/瑞景新天地,津味小吃
