shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
嘉兴饺子馆,3.4,2,,商业道,饺子
安妮阿姨·蛋包饭(芦台店),3.4,1,,镇政府,快餐简餐
大堂饭庄,3.4,1,,宁河区,快餐简餐
520快餐,3.4,1,,镇政府,快餐简餐
川味小吃(芦台店),3.4,2,,商业道,小吃
真味包子牛肉板面,3.4,1,,镇政府,包子
煎饼果子大饼鸡蛋(金翠路店),3.4,1,,宁海花园,快餐简餐
驴小二火烧馆,3.4,3,,镇政府,快餐简餐
香酥鸡排,3.4,1,,宁河区,炸鸡炸串
茜茜甜品,3.4,,,商业道,面包烘焙
桂发祥十八街麻花稻香村糕点,3.3,3,,商业道,面包烘焙
绝味鸭脖(芦台家乐店),3.0,,,商业道,卤味鸭脖
来双祥鸭脖(新华道店),3.0,,,镇政府,小吃
鲜时光,3.0,,,商业道,甜品
七里香鱼馆,3.4,1,,大北涧沽镇中学,其他美食
沿河里,3.4,1,,镇政府,其他美食
来源面馆,3.4,1,,宁河区贸易开发区,面馆
面伊碗,3.4,,,镇政府,面馆
洪记高汤牛肉饸饹面,3.4,1,,大北涧沽镇政府,面馆
中国兰州牛肉拉面(福康店),3.4,2,,宁海花园,面馆
华翠牛肉板面,3.4,1,,宁河区,面馆
家强早点牛肉板面羊杂面朝鲜面,3.4,1,,天津交通运输执法大队芦台中队,面馆
山西刀削面,3.4,1,,宁海花园,面馆
陈刚秘制羊杂面,3.4,1,,商业道,面馆
