shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
BOKE博稞烘焙,4.6,1546,23,天佑城/西南角,面包烘焙,南开区
小牛回家·闽南牛肉汤火锅,4.6,160,61,海光寺/六里台,火锅,南开区
犟骨头,4.7,1234,23,海光寺/六里台,快餐简餐,南开区
汉堡王,4.5,2095,29,水上/天塔,西式快餐,南开区
老张牛肉面,4.6,6732,50,大悦城,面馆,南开区
麦当劳,4.5,484,25,老城厢/鼓楼,西式快餐,南开区
津乐园,4.5,808,36,天佑城/西南角,面包烘焙,南开区
星巴克臻选,4.7,652,45,水上/天塔,咖啡厅,南开区
映湘鸿,4.5,551,116,水上/天塔,湘菜,南开区
烫趟鲜川味麻辣烫,4.7,1329,24,白堤路/风荷园,麻辣烫,南开区
慢城烘焙·蛋糕,4.6,677,63,海光寺/六里台,面包烘焙,南开区
嘉和一品粥,4.5,1582,32,长虹公园,粥店,南开区
莫非咖啡店,4.5,759,90,大悦城,咖啡厅,南开区
祖母的魔法厨房,4.5,42,96,水上/天塔,西餐,南开区
饶师傅大馅水饺,4.6,764,38,海光寺/六里台,饺子,南开区
海豚餐厅,4.7,1706,58,南开大学/八里台,韩国料理,南开区
好嗦螺蛳粉,4.6,1295,22,白堤路/风荷园,小吃快餐,南开区
好利来,4.7,624,53,长虹公园,面包烘焙,南开区
烫趟鲜麻辣烫麻辣拌,4.5,857,24,海光寺/六里台,麻辣烫,南开区
思丽珑SleepAlone烘焙馆,4.7,408,238,南开大学/八里台,面包烘焙,南开区
津乐园,4.5,575,34,天拖地区,面包烘焙,南开区
丸龟制面·乌冬面专门店,4.6,1984,39,水上/天塔,日本料理,南开区
COSTA COFFEE,4.5,741,37,密云路,咖啡厅,南开区
麦香铁锅焖面,4.6,355,40,海光寺/六里台,焖锅,南开区
将军亭日本料理,4.7,534,135,南市,日本料理,南开区
苍井外带寿司,4.6,148,32,白堤路/风荷园,寿司,南开区
天津大学四十二斋餐厅,4.6,901,51,海光寺/六里台,天津菜,南开区
ANGUS 安格斯猫咖,4.5,357,59,水上/天塔,咖啡厅,南开区
必胜客,4.7,604,77,水上/天塔,比萨,南开区
头牌烤肉,4.7,617,66,白堤路/风荷园,融合烤肉,南开区
王老六铁锅炖鱼,4.7,349,110,芥园道/复兴路,东北菜,南开区
好利来,4.6,521,85,南开公园/中学,面包烘焙,南开区
满圆薄春饼,4.7,2049,70,密云路,东北菜,南开区
好利来,4.7,799,100,咸阳路/黄河道,面包烘焙,南开区
尚渔味双拼烤鱼,4.7,441,84,海光寺/六里台,烤鱼,南开区
点鸭卜烤鸭,4.7,1031,24,白堤路/风荷园,烤鸭,南开区
和府捞面,4.7,534,48,南市,面馆,南开区
MISSKA Bar欢乐餐厅·酒吧,4.5,113,55,王顶堤/华苑,川菜馆,南开区
造艺咖啡馆joycoffee,4.7,136,54,凌奥,西餐,南开区
黄金比萨,4.7,385,61,王顶堤/华苑,比萨,南开区
麦当劳,4.6,474,23,长虹公园,西式快餐,南开区
天津福芳里熟梨糕,4.7,99,13,南市,津味小吃,南开区
娜娜家▪の饭er,4.7,305,38,南开大学/八里台,西餐,南开区
黄记大洋芋,4.7,1611,29,王顶堤/华苑,米线,南开区
法颂,4.6,1011,42,时代奥城,面包烘焙,南开区
猪夭夭猪扒包·澳门味道,4.6,448,18,白堤路/风荷园,小吃,南开区
魔米宝正宗台湾卤肉饭,4.5,671,27,密云路,快餐简餐,南开区
彤德莱火锅,4.5,2974,55,白堤路/风荷园,火锅,南开区
真滋味正宗流河火锅鸡,4.6,209,78,水上/天塔,火锅,南开区
蝎王府羊蝎子,4.7,1237,105,南市,火锅,南开区
好利来,4.7,555,167,密云路,面包烘焙,南开区
菲姐家手工饭团,4.5,324,16,南开公园/中学,小吃快餐,南开区
达美乐比萨,4.7,351,63,老城厢/鼓楼,比萨,南开区
大金硕北京烤鸭,4.5,128,30,白堤路/风荷园,烤鸭,南开区
星巴克,4.7,1134,45,老城厢/鼓楼,咖啡厅,南开区
算盘城·老城里钙奶汤圆·粽子,4.6,714,20,王顶堤/华苑,小吃,南开区
luckincoffee瑞幸咖啡,4.5,306,18,水上/天塔,咖啡厅,南开区
圣人峰炭火烤肉,4.7,273,77,老城厢/鼓楼,融合烤肉,南开区
好利来,4.5,538,40,海光寺/六里台,面包烘焙,南开区
站牌咖啡店,4.7,166,36,芥园道/复兴路,咖啡厅,南开区
这儿没有猫·猫咖萌宠馆·撸猫,4.6,477,40,老城厢/鼓楼,咖啡厅,南开区
成都记忆,4.5,1936,58,白堤路/风荷园,火锅,南开区
捷信牛奶甜品世家,4.6,2002,30,海光寺/六里台,甜品,南开区
星巴克,4.6,898,37,老城厢/鼓楼,咖啡厅,南开区
鮮芋仙Meet Fresh,4.5,1147,33,水上/天塔,甜品,南开区
无忧麻辣拌·麻辣烫·简餐,4.6,729,22,海光寺/六里台,麻辣烫,南开区
婷婷炸鸡,4.5,519,25,南开公园/中学,炸鸡炸串,南开区
一丛植造咖啡·鲜花,4.5,118,21,老城厢/鼓楼,咖啡厅,南开区
汉堡王,4.5,1896,25,老城厢/鼓楼,西式快餐,南开区
大韩炭火烤肉,4.6,125,70,凌奥,韩国料理,南开区
法颂,4.6,569,54,水上/天塔,面包烘焙,南开区
沙拉范·轻食暖餐,4.5,236,32,南开大学/八里台,西餐,南开区
牛聪聪广州肠粉,4.7,629,25,海光寺/六里台,小吃,南开区
肖琪证·鸡丝凉面·米线·热拌面,4.6,151,23,白堤路/风荷园,面馆,南开区
江小棠酸菜鱼米线,4.6,422,29,老城厢/鼓楼,米线,南开区
饭醉团伙重庆小面,4.5,701,17,南开大学/八里台,面馆,南开区
馬大好清汤拉面,4.6,3843,27,时代奥城,面馆,南开区
奇乐奇乐,4.7,1148,91,水上/天塔,韩国料理,南开区
津门羊大爷·铜锅涮肉,4.5,522,91,王顶堤/华苑,火锅,南开区
TENIR 珠宝·咖啡,4.6,239,34,时代奥城,咖啡厅,南开区
槐香渝味王婆大虾,4.5,1141,85,王顶堤/华苑,火锅,南开区
真牛哇·香辣汽锅蛙,4.7,456,97,密云路,火锅,南开区
见味花甲,4.5,1642,32,南市,米线,南开区
汉堡王,4.5,2014,29,老城厢/鼓楼,西式快餐,南开区
饿狼窝窝大盘鸡,4.6,281,40,海光寺/六里台,新疆菜,南开区
益尚鲜火锅鸡·夜宵,4.5,93,57,时代奥城,火锅,南开区
达美乐比萨,4.5,217,55,水上/天塔,比萨,南开区
蛙三泡椒牛蛙,4.7,773,107,时代奥城,川菜馆,南开区
麦当劳,4.6,603,26,水上/天塔,西式快餐,南开区
津门炒饭王,4.6,338,22,老城厢/鼓楼,快餐简餐,南开区
格朗合·鸡汤米线,4.5,591,29,天佑城/西南角,米线,南开区
阿甘锅盔,4.6,1241,14,南市,小吃快餐,南开区
好利来,4.6,483,40,王顶堤/华苑,面包烘焙,南开区
尚渔味双拼烤鱼,4.7,2815,91,密云路,烤鱼,南开区
抄手爱上面,4.5,206,14,南开大学/八里台,馄饨|抄手|扁食,南开区
达美乐比萨,4.7,243,49,长虹公园,比萨,南开区
犟骨头,4.5,548,33,南市,快餐简餐,南开区
有鱼有肉妈妈菜,4.5,496,60,王顶堤/华苑,天津菜,南开区
陈家屯火锅鸡,4.5,461,76,王顶堤/华苑,火锅,南开区
犟骨头,4.5,710,36,时代奥城,快餐简餐,南开区
Captainpop爆谷队长爆米花,4.7,476,28,密云路,津味小吃,南开区
火山6号比萨,4.6,138,42,海光寺/六里台,西式快餐,南开区
咖喱龙·蛋包饭,4.7,921,37,时代奥城,日本料理,南开区
星巴克,4.5,1325,43,大悦城,咖啡厅,南开区
麦卡珑双拼比萨,4.6,336,41,海光寺/六里台,比萨,南开区
沙拉范·轻食暖餐,4.6,232,28,老城厢/鼓楼,西餐,南开区
争鲜回转寿司,4.5,1261,59,海光寺/六里台,日本料理,南开区
星巴克,4.6,395,43,水上/天塔,咖啡厅,南开区
花样美腩牛腩火锅,4.5,471,60,天佑城/西南角,火锅,南开区
犟骨头,4.5,550,25,王顶堤/华苑,快餐简餐,南开区
集草轩烤鱼·思特利香锅,4.5,1423,64,白堤路/风荷园,烤鱼,南开区
格朗合·鸡汤米线,4.5,1312,31,长虹公园,米线,南开区
润山咖啡,4.7,125,31,水上/天塔,咖啡厅,南开区
井弘飯糰,4.6,665,15,南开大学/八里台,寿司,南开区
真牛哇·香辣汽锅蛙,4.7,1818,104,水上/天塔,川菜馆,南开区
新力老火缸子肉,4.7,148,67,密云路,西北民间菜,南开区
N多寿司,4.6,493,25,白堤路/风荷园,寿司,南开区
吉野家,4.5,377,40,海光寺/六里台,日本料理,南开区
必胜客,4.5,485,60,老城厢/鼓楼,比萨,南开区
好利家香河肉饼家常菜,4.7,1380,42,咸阳路/黄河道,天津菜,南开区
犟骨头,4.5,511,24,白堤路/风荷园,快餐简餐,南开区
珍不二·四川小吃集,4.7,384,53,王顶堤/华苑,川菜馆,南开区
墨尔根·饭盒炭烤,4.5,2883,83,时代奥城,融合烤肉,南开区
靓社火锅鸡,4.6,154,59,长虹公园,火锅,南开区
星巴克,4.6,785,43,时代奥城,咖啡厅,南开区
小Kin荣串串研究所,4.5,201,59,海光寺/六里台,串串香,南开区
阿甘锅盔,4.5,765,13,密云路,小吃快餐,南开区
星巴克,4.5,689,36,天佑城/西南角,咖啡厅,南开区
魚无双•清江魚火锅,4.7,345,62,白堤路/风荷园,火锅,南开区
西贝莜面村,4.7,2143,101,水上/天塔,西北民间菜,南开区
星巴克,4.7,990,40,白堤路/风荷园,咖啡厅,南开区
鱼酷活鱼烤鱼,4.7,4112,91,王顶堤/华苑,烤鱼,南开区
九思猫藏高伯宠物俱乐部,4.5,115,43,天拖地区,咖啡厅,南开区
老城街小面,4.6,816,21,天佑城/西南角,面馆,南开区
九田家黑牛烤肉料理,4.5,1433,108,老城厢/鼓楼,韩国料理,南开区
绿色庄园,4.7,1717,98,水上/天塔,韩国料理,南开区
呷哺呷哺,4.7,2400,63,密云路,火锅,南开区
星巴克,4.7,368,35,南市,咖啡厅,南开区
馍界传奇·肉夹馍·手工面,4.5,578,31,密云路,陕菜,南开区
欧麦鲜啤·精酿啤酒,4.5,188,22,海光寺/六里台,饮品店,南开区
会飞的鸡Flying chicken,4.7,277,44,水上/天塔,韩国料理,南开区
长寿参鸡汤,4.7,883,129,王顶堤/华苑,韩国料理,南开区
星巴克,4.6,541,39,水上/天塔,咖啡厅,南开区
星巴克,4.5,194,36,南市,咖啡厅,南开区
赵崽儿川式面品,4.5,156,29,老城厢/鼓楼,面馆,南开区
吉野家,4.5,203,27,王顶堤/华苑,汤锅,南开区
luckincoffee瑞幸咖啡,4.6,171,19,南开大学/八里台,咖啡厅,南开区
呷哺呷哺,4.5,2339,62,老城厢/鼓楼,火锅,南开区
luckincoffee瑞幸咖啡,4.5,270,20,密云路,咖啡厅,南开区
土大力,4.5,484,49,王顶堤/华苑,韩国料理,南开区
SEVENBUS,4.7,2281,25,大悦城,饮品店,南开区
乔伊制面·肉酱肥肠面专门店,4.6,1069,26,海光寺/六里台,面馆,南开区
玖涮·京味铜锅·老味烧烤,4.7,331,106,时代奥城,火锅,南开区
鸭百万·北京烤鸭,4.6,330,39,南开大学/八里台,烤鸭,南开区
纳百味卤肉饭,4.5,136,18,白堤路/风荷园,其他中餐,南开区
尚渔味双拼烤鱼,4.7,1491,84,水上/天塔,烤鱼,南开区
川合顺麻辣香锅,4.6,423,54,大悦城,干锅/香锅,南开区
luckincoffee瑞幸咖啡,4.5,175,18,王顶堤/华苑,咖啡厅,南开区
luckincoffee瑞幸咖啡,4.6,235,21,老城厢/鼓楼,咖啡厅,南开区
luckincoffee瑞幸咖啡,4.5,264,25,南开大学/八里台,咖啡厅,南开区
luckincoffee瑞幸咖啡,4.5,256,21,海光寺/六里台,咖啡厅,南开区
仟佰味紫菜包饭,4.6,324,19,白堤路/风荷园,韩国料理,南开区
优希伊韩国本土风味小吃,4.7,605,48,海光寺/六里台,韩国料理,南开区
鱼谦脆皮烤鱼,4.7,1433,80,老城厢/鼓楼,烤鱼,南开区
鸭百万•北京烤鸭,4.6,341,38,海光寺/六里台,烤鸭,南开区
泰莱·老挝咖啡·泰式奶茶,4.5,123,16,妇产科医院,茶饮果汁,南开区
沪上阿姨鲜果茶,4.6,347,24,南开公园/中学,茶饮果汁,南开区
成林小白羊烧麦馆,4.5,343,40,长虹公园,其他中餐,南开区
RALLY辣里烤鱼,4.5,2563,110,时代奥城,烤鱼,南开区
九十九米·脆皮香辣烤鱼,4.5,194,56,王顶堤/华苑,烤鱼,南开区
鱼你在一起,4.6,83,32,密云路,酸菜鱼/水煮鱼,南开区
愉肴麻辣香锅,4.5,1157,53,海光寺/六里台,干锅/香锅,南开区
快乐泰迪•厚炒酸奶,4.5,115,19,白堤路/风荷园,酸奶,南开区
鲜果时间,4.6,1248,15,大悦城,茶饮果汁,南开区
土大力,4.5,1432,47,水上/天塔,韩国料理,南开区
嘟嘟家厚切炒酸奶,4.5,383,18,大悦城,酸奶,南开区
禾庵,4.5,128,26,密云路,饮品店,南开区
春川春韩国拌饭·炸鸡,4.5,67,26,乐天/新世界,韩国料理,南开区
和气桃桃,4.6,855,17,大悦城,茶饮果汁,南开区
川合顺麻辣香锅,4.5,798,52,水上/天塔,干锅/香锅,南开区
鱼你在一起,4.7,1141,36,天佑城/西南角,酸菜鱼/水煮鱼,南开区
椿风·养生茶饮,4.5,1525,22,南市,茶饮果汁,南开区
桥下小吃,4.0,90,26,南开区,小吃,南开区
DQ冰淇淋,4.7,512,20,密云路,冰淇淋,南开区
蜜雪冰城,4.5,126,8,天佑城/西南角,茶饮果汁,南开区
和气桃桃,4.6,151,18,乐天/新世界,茶饮果汁,南开区
招财蹄·喝丢一只鞋海鲜烧烤,4.4,305,85,长虹公园,烤串,南开区
夏树奶沫,4.6,447,11,南市,茶饮果汁,南开区
CoCo都可,4.7,14006,29,大悦城,茶饮果汁,南开区
书亦烧仙草,4.5,404,15,白堤路/风荷园,茶饮果汁,南开区
刨大人冰品、烤梨,4.7,278,18,王顶堤/华苑,冰淇淋,南开区
茶太良品·京派茶饮,4.5,1013,19,大悦城,茶饮果汁,南开区
Jojo’s 猫与咖啡·猫咖,4.7,411,35,老城厢/鼓楼,饮品店,南开区
元祥鸿记老味花茶,4.5,110,84,白堤路/风荷园,饮品店,南开区
CoCo都可,4.6,104,18,南市,茶饮果汁,南开区
汴梁徐先生厚切炒酸奶,4.5,643,21,海光寺/六里台,冰淇淋,南开区
小鸟巢饮,4.5,142,15,水上/天塔,茶饮果汁,南开区
广兴刨冰•绵绵冰,4.5,151,22,芥园道/复兴路,冰淇淋,南开区
DQ冰淇淋,4.6,1449,22,时代奥城,冰淇淋,南开区
CoCo都可,4.7,1470,17,水上/天塔,茶饮果汁,南开区
沪上阿姨鲜果茶,4.7,265,13,王顶堤/华苑,茶饮果汁,南开区
J-tea魔杰的茶,4.6,249,18,密云路,茶饮果汁,南开区
CoCo都可,4.6,489,13,老城厢/鼓楼,茶饮果汁,南开区
茶太良品·京派茶饮,4.5,606,15,密云路,茶饮果汁,南开区
J-tea魔杰的茶,4.6,416,18,时代奥城,茶饮果汁,南开区
蜜雪冰城,4.7,614,8,乐天/新世界,茶饮果汁,南开区
遇见奶牛,4.6,404,8,天佑城/西南角,茶饮果汁,南开区
沪上阿姨鲜果茶,4.5,212,13,南开大学/八里台,茶饮果汁,南开区
CoCo都可,4.5,618,15,老城厢/鼓楼,茶饮果汁,南开区
酉酒酉食精酿啤酒,4.3,153,100,海光寺/六里台,烧烤烤串,南开区
大胡子•海鲜烧烤大排档,4.2,1170,70,王顶堤/华苑,烤串,南开区
品冠小龙虾·海鲜烧烤,4.3,140,125,凌奥,烤串,南开区
硬磕大饼熏肉特色炒饭,4.3,294,23,南开公园/中学,快餐简餐,南开区
鲸岚·烧肉夜食,4.2,34,136,水上/天塔,融合烤肉,南开区
贰麻酒馆,4.2,52,201,水上/天塔,川菜馆,南开区
四喜龙虾,4.4,1566,112,密云路,小龙虾,南开区
聚湘源烧烤,4.1,210,53,海光寺/六里台,烤串,南开区
6零零鹤岗小串,4.0,372,87,南开公园/中学,烤串,南开区
清真·牛签签串串香火锅,4.3,861,106,南开公园/中学,串串香,南开区
BETONCAKE无非制甜厂,4.3,204,182,天拖地区,甜品,南开区
Helens海伦司,4.1,79,58,水上/天塔,西餐,南开区
德顺延边烤肉·宵夜,4.3,367,60,南市,韩国料理,南开区
东北串海鲜烧烤鸽子王,4.1,52,63,密云路,烤串,南开区
喜多川居酒屋,4.4,143,161,时代奥城,日本料理,南开区
儿气大份量炸鸡,4.2,275,25,大悦城,炸鸡炸串,南开区
桂顺斋,4.2,344,30549,王顶堤/华苑,面包烘焙,南开区
三只龙虾·烧烤·海鲜·大宇烧鸽子,4.3,171,63,水上/天塔,小龙虾,南开区
阿卜特色烧烤店,4.3,231,80,咸阳路/黄河道,烧烤烤串,南开区
大成盛记,4.0,185,17,水上/天塔,快餐简餐,南开区
宫礼糕点,4.4,2735,34,白堤路/风荷园,面包烘焙,南开区
北齐牛精酿扒房,4.3,90,126,时代奥城,牛排,南开区
大厨小串鸽子大王,4.0,76,58,海光寺/六里台,烤串,南开区
假装烘焙,4.1,4140,37,天佑城/西南角,面包烘焙,南开区
津之港·日本料理·铁板烧,4.4,1012,149,时代奥城,日本料理,南开区
于记老津味煎饼果子,4.2,241,7,王顶堤/华苑,快餐简餐,南开区
牛华巷·明炉牛腩煲,4.1,31,50,南市,火锅,南开区
麦当劳,4.4,510,33,密云路,西式快餐,南开区
清真牛尚鲜老洛阳牛肉汤,4.2,160,22,白堤路/风荷园,小吃快餐,南开区
杭州叫花鸡,4.2,119,33,白堤路/风荷园,熟食熏酱,南开区
蜀留香火锅,4.4,6212,60,白堤路/风荷园,火锅,南开区
凤聚宝老汤烧鸡,4.1,545,39,白堤路/风荷园,烧鸡,南开区
KOKOROWA心友·寿喜烧,4.0,23,287,时代奥城,日本料理,南开区
高记凉皮炸串,4.4,156,18,海光寺/六里台,炸鸡炸串,南开区
郑小胖中式自助餐,4.1,73,16,南市,自助餐,南开区
星诺嘉·自助饺子,4.4,5243,35,大悦城,饺子,南开区
考拉亲子互动乐园餐厅,4.3,782,67,密云路,西餐,南开区
渝馨干锅香辣鸭头,4.4,625,80,南市,干锅/香锅,南开区
大愚味道·健康素食,4.1,294,61,白堤路/风荷园,素食,南开区
光头精品美食,4.4,1241,19,白堤路/风荷园,快餐简餐,南开区
小龙坎火锅,4.4,1051,109,南市,火锅,南开区
龙虾宝宝,4.4,325,85,海光寺/六里台,小龙虾,南开区
陈家屯火锅鸡·夜宵,4.1,252,71,水上/天塔,火锅,南开区
小闺女儿肉龙,4.4,640,32,白堤路/风荷园,快餐简餐,南开区
門司咖喱蛋包饭,4.1,1271,34,南市,日本料理,南开区
张记私家一品牛杂面,4.1,224,18,咸阳路/黄河道,面馆,南开区
钻木取火烧烤餐厅,4.1,180,106,王顶堤/华苑,烤串,南开区
狗不理大酒店,4.4,8958,109,水上/天塔,天津菜,南开区
福卤匠,4.4,98,25,乐天/新世界,快餐简餐,南开区
赛象酒店·锦带桥日本料理,4.4,465,139,王顶堤/华苑,日本料理,南开区
恩福来清真涮羊肉,4.2,294,63,南开大学/八里台,火锅,南开区
鞑鞑烤羊腿,4.3,255,93,王顶堤/华苑,烤羊腿,南开区
京东美食府,4.4,574,42,白堤路/风荷园,天津菜,南开区
真剑,4.1,9213,151,老城厢/鼓楼,日本料理,南开区
官客·旋转小火锅,4.3,105,30,南开公园/中学,火锅,南开区
肯德基,4.4,665,29,王顶堤/华苑,西式快餐,南开区
津乐园,4.3,675,38,白堤路/风荷园,面包烘焙,南开区
鞑子烤羊腿海鲜烧烤,4.2,76,121,长虹公园,烤羊腿,南开区
酥侯糕点,4.4,134,31,海光寺/六里台,面包烘焙,南开区
寻味遇见海·翅汤鸡煲·海鲜火锅中的爱马仕,4.3,410,124,白堤路/风荷园,火锅,南开区
下饭鸡·秘制烤鸡,4.4,108,27,芥园道/复兴路,烧烤烤串,南开区
王牌大虾,4.0,399,69,南市,火锅,南开区
希齐和风·日式小酒馆,4.2,510,146,时代奥城,日本料理,南开区
百品聚旋转小火锅,4.1,151,33,白堤路/风荷园,火锅,南开区
醉相留·猪肚鸡珍火锅,4.0,88,97,水上/天塔,火锅,南开区
麦多馅饼,4.0,107,8,王顶堤/华苑,小吃,南开区
小糖沫沫·全味吐司,4.2,70,28,时代奥城,面包烘焙,南开区
麦当劳,4.3,466,26,水上/天塔,西式快餐,南开区
齐齐哈尔家庭烤肉,4.0,92,68,芥园道/复兴路,融合烤肉,南开区
Coco烘焙私家定制蛋糕,4.1,143,134,时代奥城,面包烘焙,南开区
慕巴夫鲜花蛋糕连锁,4.0,390,81,南开大学/八里台,面包烘焙,南开区
四川乐山冷锅鱼&牛蛙火锅,4.4,576,90,水上/天塔,火锅,南开区
祥禾饽饽铺•中式点心,4.4,35,47,水上/天塔,面包烘焙,南开区
四喜龙虾·烧烤,4.2,57,69,南开区,小龙虾,南开区
爱合牛· 和牛烧肉料理,4.2,87,180,老城厢/鼓楼,日本料理,南开区
成都108牛蛙火锅店,4.1,420,92,长虹公园,火锅,南开区
蛤蟆吐蜜,4.4,807,27,老城厢/鼓楼,津味小吃,南开区
九上口跷脚牛肉面,4.2,72,28,海光寺/六里台,面馆,南开区
